text,intent_id,intent_label
can you tell me the cost of a transfer?,56,top_up_by_bank_transfer_charge
i need to withdraw money. where can i do that?,3,atm_support
which atms am i allowed to get money from?,3,atm_support
why haven't i gotten a virtual card yet?,40,getting_virtual_card
my card payment has been declined,25,declined_card_payment
how do i modify my account details?,30,edit_personal_details
"if my salary is in gbp, do i need to do something?",50,receiving_money
what atm locations are near me?,3,atm_support
where would i find top up by cash deposit?,58,top_up_by_cash_or_cheque
i checked the app and my balance has not been updated for the cash or cheque deposit.,6,balance_not_updated_after_cheque_or_cash_deposit
i need it delivered by saturday.,12,card_delivery_estimate
is the a reason why my transfer has failed?,35,failed_transfer
please tell me about swift transfers at this bank.,56,top_up_by_bank_transfer_charge
how do i add money to my card?,62,topping_up_by_card
what are these disposable cards meant for?,37,get_disposable_virtual_card
do physical cards cost money?,43,order_physical_card
i can't do the verification.,74,why_verify_identity
what reasons would cause my card payment to be cancelled?,53,reverted_card_payment?
i was mugged yesterday and they took everything. i can't access my app. what are my next steps?,42,lost_or_stolen_phone
do you charge for physical cards,43,order_physical_card
how do i go through the identity checks?,69,verify_my_identity
the rate applied to my foreign currency at an atm was incorrect.,76,wrong_exchange_rate_for_cash_withdrawal
"will you accept my credit card, it my only one.",54,supported_cards_and_currencies
"i made a mistake when sending a payment, sending it to the wrong account number (with a typo) - can you please cancel the transaction?",8,cancel_transfer
a payment is pending,45,pending_card_payment
why is the exchange rate wrong for my cash withdrawal?,76,wrong_exchange_rate_for_cash_withdrawal
help my activate my card.,0,activate_my_card
why hasn't my transaction completed?,66,transfer_not_received_by_recipient
do you have a return policy?,52,request_refund
seems like the exchange rate for my payment last saturday was wrong. i was charged extra.,17,card_payment_wrong_exchange_rate
"i put in a payment a while ago and it has still not cleared and is showing up as ""pending"", how long does it take to clear?",45,pending_card_payment
i'm not able to withdraw money from the atm but i'm not sure why.,26,declined_cash_withdrawal
i want to close my account & i will never do business with you again.,55,terminate_account
do you send more than one card?,39,getting_spare_card
why do i still have a pending cash withdrawal?,46,pending_cash_withdrawal
need to know places i can withdraw money,3,atm_support
i'm travelling abroad but i've run into a situation where i need to change my pin immediately. can i do this from here?,21,change_pin
"sort your top up out please! it's been pending since an hour already, can you please make this go through asap i really need the money",47,pending_top_up
is there a fee for a transfer? if so how much will it be?,56,top_up_by_bank_transfer_charge
i just got an email in confirming my purchase with my card. i login to the mobile app on the card and found out there are several purchase were made without me aware of it. evidently someone had stole my card information and made these fraudulent purchase. i need the transaction to be reverse and have my card suspended.,22,compromised_card
is it a good time to exchange?,32,exchange_rate
i took out money from the atm and it's still showing as pending?,46,pending_cash_withdrawal
"stolen phone, what should i do",42,lost_or_stolen_phone
i received the wrong amount of cash.,75,wrong_amount_of_cash_received
"i want to know which currencies and cards are supported, can you provide a list?",54,supported_cards_and_currencies
i have a fee showing from last time i used my card.,15,card_payment_fee_charged
"i made a transfer and the receiver said they haven't actually received the right amount, but it's a bit less. now i have to transfer more money to make up for the missing bit. can you please alert me about this, what has been going on?",64,transfer_fee_charged
there was a direct debit from my account and i didn't authorise it,28,direct_debit_payment_not_recognised
i am still waiting for a transaction to be completed,66,transfer_not_received_by_recipient
my top up is still pending,47,pending_top_up
will you guys do visa or mastercard?,73,visa_or_mastercard
can i exchange an item for a refund?,52,request_refund
"my card payment is just showing up as pending and it has been a while , what's going on with that, it should be going through at some point?",45,pending_card_payment
do i get charged for a top up from a european bank?,57,top_up_by_card_charge
what cards and currencies are accepted?,54,supported_cards_and_currencies
will i be charged for receiving the money?,56,top_up_by_bank_transfer_charge
where is my missing cheque i deposited?,6,balance_not_updated_after_cheque_or_cash_deposit
i just got married and need to change my name on the account,30,edit_personal_details
"hurry and refund me, i am waiting",51,Refund_not_showing_up
i can't use my card because it is not working.,14,card_not_working
my money transfer hasn't appeared yet.,48,pending_transfer
the exchange rate is incorrect for something i bought,17,card_payment_wrong_exchange_rate
what countries have access to this service.,24,country_support
can i deposit money using apple pay?,2,apple_pay_or_google_pay
i received a fee i should not have.,15,card_payment_fee_charged
my funds must be verified,70,verify_source_of_funds
why does it say pending cash withdrawal on my statement?,46,pending_cash_withdrawal
let me know when i get charged extra for payments. i saw on the app a fee i wasn't forewarned about.,15,card_payment_fee_charged
i believe i was charged for making a withdrawal after i went grocery shopping. are you guys charging for this now?,19,cash_withdrawal_charge
how do i change my last name?,30,edit_personal_details
"i do not remember purchasing anything for 1£, and it is on my statement. can you please tell me what that is about?",34,extra_charge_on_statement
what countries can i use my account in?,24,country_support
how many days processing new card?,23,contactless_not_working
